RegionID,SizeRank,RegionName,RegionType,State Name,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023
394802,294,"London, KY",msa,Georgia,118900,114827,117331,118571,121235,116001,120304,122603,131374,131499,133283,130955,129191,128009,134879,133134,130637,123475,128963,135172,139776,141371,139666,141140,138194,142258,143040,151726,152049,148083,148631,152480,160684,160828,161596,162995,163380,159052,154415,153037,161212,169750,176152,176540,191311,188567,190224,178390,184387,181289,175521,165260,168153,171849,178580
394306,295,"Albany, GA",msa,Illinois,126096,124482,131325,133166,137155,134845,140238,136258,135016,129405,132133,135367,135359,138504,140075,137371,136301,132218,139588,134718,139289,137106,141800,143072,149545,153713,153918,154274,152666,155947,155903,155585,150145,148623,150388,153477,159494,169351,176429,178808,171069,167443,159710,162259,162967,167784,166726,168325,171545,177498,177960,168537,163147,163154,167772
845167,296,"Ottawa, IL",msa,Iowa,111784,112449,113014,113857,110381,107625,103935,110811,112390,116704,112973,112647,104589,104225,104121,111767,120685,123843,127011,120429,121997,121575,119732,118951,119340,118478,124204,125463,131670,129100,128720,130455,127190,124446,118238,116889,120820,125012,129902,133088,132058,139020,136836,140820,132860,135449,131981,135884,131223,129024,127589,130111,135297,137816,139693
395102,297,"Sioux City, IA",msa,Texas,142849,145504,151345,149736,144585,148946,150236,150357,144232,146625,149129,151517,150877,146993,146148,148264,149505,148550,146456,154153,154956,154329,148222,157519,165584,176419,172144,172653,173147,168163,163808,154254,162136,164659,173861,174606,175776,174035,174372,180085,184490,179427,179572,184750,194677,203797,205437,206708,200770,196029,191880,185322,181729,180019,183807
395223,298,"Wichita Falls, TX",msa,Georgia,121763,122379,130581,127766,123861,119446,123796,131217,132279,136159,135411,137646,134988,128812,123265,121955,130820,134302,136599,134994,144792,143375,137650,131606,140245,151816,156305,159907,156854,147360,139154,141755,153060,154467,157254,166423,173749,179004,176304,172767,171857,166488,173761,181179,189143,184121,177221,178014,176909,184236,177408,186877,175877,178127,181564
395182,300,"Valdosta, GA",msa,Utah,141703,142420,142235,145908,147042,150314,151829,151774,150621,149155,149545,151158,151024,151895,152659,155221,155571,151193,151361,152516,157456,158036,158891,156819,158045,160668,167344,172162,175571,174689,175588,175415,179923,179794,180819,177412,180128,177543,180544,180472,186724,186978,187568,188857,199232,202062,207119,200305,206030,206456,217479,215900,212681,206761,210418
394800,301,"Logan, UT",msa,Arizona,231780,234286,239379,242029,245238,244731,247413,244431,244901,242147,246148,246887,250537,257080,260749,259912,258493,261142,269026,271862,273856,267181,265673,271092,279433,290220,296677,305981,309854,314573,312192,309718,318389,335419,354575,360904,366564,371645,378436,392226,398123,396268,397265,411999,429310,435475,433293,432280,413203,400236,393181,404467,413568,414409,417967
394595,302,"Flagstaff, AZ",msa,North Carolina,327338,324772,332223,345124,346333,334283,334464,339453,356823,357458,361389,366059,365398,365439,358101,366526,361933,369839,355617,364312,362341,380177,394898,401420,411834,410147,424811,422593,427706,434920,440807,454968,447070,470544,482099,523742,532646,535398,524627,528421,551455,579468,603229,609228,623649,630097,630693,615703,597552,589578,589749,581117,571289,574166,602303
395036,303,"Rocky Mount, NC",msa,Pennsylvania,124833,126372,128107,121946,120240,118949,124771,125642,124042,128930,124170,126736,126800,127720,132941,130745,127263,122638,122629,137157,136054,140971,129660,132859,132770,146123,155580,156632,156401,153276,159239,158564,165385,160904,164518,161640,169395,172350,175081,169002,174482,182093,181784,183354,178630,193868,192130,200888,193056,190921,190844,194177,196634,196149,197300
395000,304,"Pottsville, PA",msa,Georgia,92805,90504,83554,85001,82227,87514,84542,83845,81100,83540,84419,88501,97738,109593,113110,104361,96715,92431,89440,90076,99220,106056,110842,114709,114755,109013,94733,91466,97803,102286,111519,104319,97575,81901,77789,80329,83665,90709,94158,100664,98439,99325,96989,99957,107524,108816,112115,113950,110138,102535,98488,101237,105173,110228,107919
394515,305,"Dalton, GA",msa,Pennsylvania,132122,133023,127929,125210,127579,132270,135263,131521,130725,132699,142298,145856,147647,142469,144750,144605,150039,149091,151025,153798,157839,153164,147909,148694,157501,160907,163396,166425,168172,167815,171223,175323,176530,177532,177041,180443,182718,192402,198225,199435,200945,199454,198123,198072,207021,206889,202579,195308,197292,203075,205795,207618,207691,206617,207768
394783,306,"Lebanon, PA",msa,Tennessee,162638,168618,172441,171222,169899,166421,165671,165663,165902,169933,169343,169726,170088,174292,175802,178587,174936,176624,170296,175816,181355,193746,194417,189080,183316,181834,187047,187246,188006,188841,192763,191927,188897,192552,198083,205660,210931,209936,202843,194794,192723,203780,214916,225708,221322,218768,220491,228249,233004,241388,238967,240411,233030,224336,226485
394880,307,"Morristown, TN",msa,Virginia,149646,149795,153982,153035,152717,148752,149515,150468,151889,153642,158518,160395,158561,152972,152834,152731,161308,162571,165036,158013,162139,160161,172803,168122,171240,167803,177703,185025,183068,169129,167056,174338,188293,190507,196083,197655,204784,210046,227292,232993,232986,229617,237964,239553,238309,234661,242123,246998,239964,231791,231139,239816,244859,243065,237921
395232,308,"Winchester, VA",msa,Ohio,239275,243488,239399,240319,231215,234468,234924,239090,241027,237966,235488,234374,235300,241836,240373,246990,243906,250491,253243,257044,264746,269479,266617,263812,263890,275284,282638,289872,281053,276280,270993,282204,288694,296118,299742,307042,314337,318456,316606,316513,318575,320911,315305,318159,326973,328306,329491,327208,336110,341979,340321,347404,336801,336582,333923
395221,309,"Wheeling, WV",msa,West Virginia,109940,112814,108426,110636,111286,112422,113218,117879,119679,120682,114259,111202,108483,109636,105703,109492,114827,115893,123936,132669,134964,124841,122113,126854,130895,125271,126269,128187,119896,120103,117734,126184,122557,129240,127416,131453,127371,130377,132121,124656,127389,122528,133058,126526,132166,127970,129290,124634,122062,125751,126134,135414,134515,135413,127999
394879,310,"Morgantown, WV",msa,Wisconsin,200317,195412,191160,195831,195839,202434,212908,217092,217621,206452,208032,200212,201465,198576,205252,195708,204125,201361,207580,208650,215908,220027,205043,205973,204001,212500,214980,217708,222547,216246,215821,216964,216803,217484,216508,218470,217345,216585,220486,217789,218689,215966,221074,228975,230345,239359,228200,228504,227853,230677,233026,231350,229265,229297,222097
394756,311,"La Crosse, WI",msa,California,183917,180555,183414,179148,181927,182190,193225,197137,200002,193496,191089,195328,191996,187367,181105,186408,191781,191062,189017,193336,199671,207159,207632,208977,206515,209952,204826,204369,201086,203142,211786,214874,215443,212700,222436,225851,225625,219389,221769,222156,223269,221084,223596,228402,231432,237942,242010,248315,244163,240379,237639,237124,234306,233580,234263
394900,312,"Napa, CA",msa,South Dakota,686524,669185,659108,650053,674027,675852,660391,640790,643242,662664,668287,660965,648825,665858,688122,680132,666108,663860,672591,684838,680919,667457,648490,654343,718846,765967,766412,747440,741010,746378,749099,759155,802580,819429,808743,791523,795571,803217,808837,797914,796697,798438,837893,861609,894553,878223,889600,881024,919158,904902,916283,881804,863921,831664,824414
395013,313,"Rapid City, SD",msa,South Carolina,218957,215194,211516,214223,218013,220013,217640,222370,225777,228497,226609,226340,228166,227766,227958,233019,236950,236396,230412,230445,232887,236019,238919,240219,244356,249668,261516,266462,270041,265174,264982,261371,268921,275519,286951,286252,292475,296302,301017,301463,309297,316050,322891,326382,337209,339173,342145,336011,338224,331589,337389,335888,337426,337401,340464
395139,314,"Sumter, SC",msa,California,132704,138202,146672,152977,153416,145765,146270,143376,146727,142085,141955,142791,144946,148431,149706,152693,152892,153876,155247,150764,153816,155348,160432,156808,160016,159250,163475,161950,168059,168517,170391,171522,171908,174094,177462,182641,183472,184032,187595,191891,190795,189359,193858,193740,196688,198355,204549,198928,196850,196171,194721,197155,191384,197495,197272
394577,315,"Eureka, CA",msa,Ohio,303947,303877,309893,301161,295600,301473,308159,315307,308361,309469,314650,319389,319137,317221,314341,315844,312164,309350,313102,315923,320233,316502,308264,314949,318938,332851,336623,343132,347351,350120,358513,356140,364270,369234,383680,388526,385674,390445,392913,404091,412429,417135,422146,422233,428118,438748,439685,448867,449817,446860,433529,425761,420144,412706,398303
395117,316,"Springfield, OH",msa,Virginia,108781,107942,107062,113581,116778,115725,113117,111896,116371,118012,121185,121614,121636,120374,122616,120255,122518,124755,124556,124402,117456,123436,120617,123792,121599,125316,130250,136930,137701,136108,132557,133918,133660,133688,132247,134047,138445,142839,145140,145660,145748,150515,150317,146613,141684,142510,151780,159086,159344,154930,153137,151333,155244,150399,155052
394668,317,"Harrisonburg, VA",msa,Michigan,202097,197812,203317,195430,193475,195149,203508,208803,210907,215359,215280,216170,211834,213267,221817,228812,234058,225127,216662,221493,230206,243837,238090,236462,234138,233387,241701,243997,255709,249876,248238,238674,243454,236201,246034,244092,263659,259796,261065,255988,262906,260504,258429,258030,283464,291811,292162,273382,272311,283996,299376,292757,283118,278006,290073
394368,318,"Battle Creek, MI",msa,Texas,114615,114016,114471,116670,121696,119194,118543,120014,126711,130385,129879,126368,122746,121831,127698,127487,128650,123803,124904,129763,135265,135041,128725,124554,128199,130512,135152,139602,144353,142731,138319,136804,141324,143162,145065,146610,150849,158419,156260,158581,154444,153966,152438,150978,149483,154090,159449,167389,163455,164085,155995,152287,151092,153913,154432
395094,319,"Sherman, TX",msa,Kansas,176440,179473,176885,184483,177165,181959,177441,182465,180508,181435,183964,190089,192415,191624,184097,179961,178111,183196,182908,183286,181103,180615,179221,185089,192599,200391,202892,208222,213355,216085,230348,241082,246408,247361,240971,241421,236770,240592,248373,255300,261917,267266,272485,279125,285251,290877,286087,274912,269939,273630,278320,273144,264819,257646,259421
394821,320,"Manhattan, KS",msa,Illinois,,163540,167275,167065,162617,175912,181020,191617,178219,177851,170652,168277,168404,176080,186110,191130,178416,177233,169848,179932,178367,183578,181580,190228,192747,190257,181173,176654,180854,182315,180594,182882,190437,198774,194199,199086,206346,209061,201194,194510,206337,203782,206865,190689,203957,204559,211981,205120,203377,213543,214339,202813,212307,221698,229476
394442,321,"Carbondale, IL",msa,Arkansas,112042,107316,101774,110007,116974,138244,142817,136300,116865,109961,116877,126299,133703,130104,135037,136136,141544,138770,127620,132981,126360,127849,107052,114172,124033,146487,146538,141317,137755,135134,131632,122642,113733,107841,109005,110371,121283,121598,121463,122045,121653,125986,120509,120784,119141,121593,117048,120964,121446,125629,117438,114069,110805,114191,110898
394728,323,"Jonesboro, AR",msa,North Dakota,145310,146681,144622,144198,143456,142095,141889,144531,147764,152498,151449,153784,151590,155189,153536,151857,150475,150835,155498,154269,158356,163130,166589,163186,155827,159983,164362,168035,169012,170051,176628,177587,177729,179064,181212,185727,184242,185043,188517,190005,199143,197572,198982,199490,206567,209959,201755,194467,191817,196749,204503,203544,200584,188613,189142
394390,324,"Bismarck, ND",msa,Louisiana,254752,251121,245605,236200,229366,242677,245816,261031,253403,258615,250658,257168,260543,260706,253393,252505,259229,261018,260734,257170,254628,251686,256827,264809,274131,271488,270529,271603,272764,270558,264178,260835,263452,267073,268045,271529,280082,281728,279410,273774,280265,280492,282859,276203,285730,294316,301384,291644,287289,286140,300224,305301,305519,282675,273392
394661,325,"Hammond, LA",msa,Massachusetts,164088,160806,162320,161092,158787,162180,165101,163410,160113,157442,159413,159030,160436,161933,160033,161722,161436,168444,172083,175482,175949,175278,175432,171730,171851,174214,182182,185959,187382,183740,185935,188797,193579,193598,196245,195018,200794,202298,206960,205655,202329,204987,213136,221609,225654,226174,231522,233780,231122,224593,213811,208007,201303,208891,215412
394983,326,"Pittsfield, MA",msa,New York,216206,216871,213871,206326,197192,198498,190731,202297,209584,221579,219382,209447,207345,218966,226473,229291,223776,229422,224452,220603,220442,217348,226784,243761,270298,282999,279369,285458,274613,263736,253629,257768,278625,284035,296303,278292,279569,270261,280036,285134,292166,301452,297664,302017,309847,318336,309191,298967,300505,301059,324639,326021,328110,308874,319014
394719,328,"Jamestown, NY",msa,Florida,88724,94832,98493,100684,97268,94929,92828,89508,84473,86804,96635,104642,113371,114491,117768,110383,105007,103665,107749,104888,111962,112384,113330,107483,111330,124692,126126,130160,126610,131596,119573,117358,116493,121720,124424,126305,128072,127066,130599,136317,141466,146598,143905,140848,141555,146759,151901,150733,144430,144066,143841,146906,140909,135947,136358
395153,329,"The Villages, FL",msa,Oregon,250230,253206,251906,255731,260664,256143,260405,258290,265694,266524,266488,261630,265123,269142,278227,274619,276757,279628,281838,281426,276492,274793,269452,268537,275896,282532,288436,283254,284104,285722,288535,285643,285994,289241,298288,306310,314080,320309,332053,339358,346113,346071,356299,370593,382248,392086,397082,407974,409957,413301,408540,408790,405255,402122,396504
394307,330,"Albany, OR",msa,Oklahoma,243803,243648,246653,244198,244369,243554,251495,254861,259813,255424,256278,258653,261321,261980,258888,263425,268392,273967,276175,278240,282182,280150,280728,282913,293431,295792,299935,296203,301934,304934,311058,320828,325424,328673,332298,337844,343903,347858,350647,353828,354726,357056,362124,368448,372131,381905,386145,391777,386985,382606,379130,372210,373911,381060,391898
394780,332,"Lawton, OK",msa,Tennessee,132496,128140,130533,128313,131769,138124,139556,142483,134670,132393,135212,134356,137454,137804,142682,139091,137678,138010,151009,146449,144969,137008,139495,144815,142072,148152,149603,151704,143499,137549,141146,143709,143066,140162,136991,140060,138812,144418,144483,149488,146062,149255,144333,149002,146233,147291,147851,155801,154097,154853,148769,154271,150601,149782,149681
394474,334,"Cleveland, TN",msa,Arizona,156835,156899,159597,162966,163070,159279,159269,158999,163532,162987,161256,164528,165502,176227,175018,180227,178498,184623,185316,186617,188463,187849,184182,183514,187903,191903,197833,206947,208098,205631,200075,205544,209059,213927,215284,216996,226449,231673,241997,237094,235380,235423,234831,242916,240680,248124,248654,251681,253175,254002,260678,257511,264964,254390,262393
395098,335,"Sierra Vista, AZ",msa,Iowa,157136,161546,161177,161512,159441,162575,162882,162008,160405,166482,172034,175741,169908,171232,168486,173033,170758,174282,174795,178941,180648,184822,183086,183648,185051,189982,198891,203376,200121,193865,192476,196341,198120,200964,206901,216804,216437,214373,213494,218377,228015,233079,240799,246025,249021,247830,247480,246986,247597,250178,249190,246373,236099,243131,246594
394325,336,"Ames, IA",msa,Ohio,180560,180192,174323,174341,182665,182494,175832,168989,172826,178641,184273,187232,189290,185289,183227,185745,195642,191663,190301,189747,192960,193835,187976,192019,191328,193551,197051,198064,199149,193609,193449,194080,196886,205496,206009,210710,202639,211857,215416,224116,215275,209820,200741,207769,216540,227046,231388,239186,241323,242164,225348,216708,203886,200059,211214
394824,337,"Mansfield, OH",msa,Virginia,105812,98315,100436,98413,105284,108257,114457,114443,116856,116202,119815,114958,109820,109673,114519,115429,113834,111490,115292,115775,117309,123533,124727,126569,123298,126478,133942,130071,129969,127886,136218,140697,135774,131234,131639,130967,132216,128979,135476,140062,149595,151067,141257,134769,127881,137421,141144,150977,150974,145664,146497,153507,162274,155967,151278
395128,338,"Staunton, VA",msa,Maine,183703,188095,186514,189265,185474,187779,182786,184796,189358,192064,186258,185529,184710,195263,195661,193528,189900,185466,196614,194729,203160,199935,207167,209533,220601,224031,235218,230065,233590,227730,234014,231615,232275,234122,233463,235078,234158,243924,245665,246846,245719,254693,259482,266119,259863,262798,257143,263007,268967,264162,272583,272119,284815,283906,271643
394353,339,"Augusta, ME",msa,Pennsylvania,156748,154343,159865,160675,162572,160293,159141,163335,160488,161838,160031,164688,169201,170640,173066,170193,170595,172504,175698,178453,184974,183674,193351,189730,201395,196749,199790,196841,203237,211714,212784,216178,223917,233011,240336,242251,246877,245926,246902,239385,239721,234833,239590,240373,246077,261224,271501,283363,273060,266690,256007,253880,257082,256097,266404
394321,340,"Altoona, PA",msa,North Carolina,108932,106405,112519,118279,118716,108924,101169,97063,107353,117449,127514,127581,119747,114788,111626,115816,117963,110162,112732,113784,128131,127244,116395,118458,117545,137438,135431,139520,133338,127915,134525,134566,138414,124460,125273,128033,138293,140105,141833,140430,141938,140929,137222,132707,132047,139131,145929,147722,147769,143118,143042,139255,148977,155281,159634
394905,341,"New Bern, NC",msa,New Mexico,155848,156978,162870,159181,156847,145095,145854,151870,163266,168336,169346,167214,164222,163414,165195,168525,169962,169157,173142,178926,180814,176073,168650,171553,174419,179268,180455,181426,188464,193216,197753,198423,198380,201417,200820,204312,210014,211945,211069,211279,218056,227233,227655,230391,230735,233233,234827,233004,237776,244847,255848,261910,257157,253670,248474
394588,342,"Farmington, NM",msa,Missouri,177841,180084,181811,176650,178872,183405,189749,186072,186694,188529,193371,198776,201074,194867,197186,195385,200852,190270,194487,191292,193748,192611,200605,202306,203973,196312,203217,203124,214670,211138,212791,205419,206128,200049,200908,198999,195478,200135,201232,210439,210896,214708,221527,235411,241441,251965,257417,259508,246492,242471,247793,256646,259964,244931,242914
395120,343,"St. Joseph, MO",msa,Washington,125331,123334,127493,125100,125878,122582,128292,132134,137884,132175,131334,123303,124787,126550,134198,133112,137203,131786,129578,116508,118119,123942,132069,141196,145209,149231,148831,151804,149580,146762,137397,135000,133501,134319,135738,140901,151679,158130,157558,154735,151485,146324,141349,144268,154120,157862,159637,157086,153600,144128,144464,148949,156393,158626,150549
395218,345,"Wenatchee, WA",msa,Michigan,326933,323677,318464,317900,316569,321152,326139,324874,327952,329817,338561,350373,355232,359865,354813,363054,365012,363995,349761,355414,355942,362661,352856,358602,372699,383914,385393,385094,387789,387195,382088,389252,397831,415360,424067,431376,434044,434213,434961,436096,434560,443796,437291,442499,438296,443367,455175,468965,481809,484536,487040,492998,477563,470517,436947
753890,347,"Holland, MI",msa,North Carolina,179602,179188,180775,174480,174483,173117,179516,174919,180954,180340,192022,190700,194653,188420,187624,185583,187145,190858,203746,207860,211222,205040,209295,216224,225340,229410,232152,242045,240669,231899,221802,228833,237912,240010,230809,235666,242191,250931,249985,252061,260931,267652,271613,274402,277458,282215,280307,278159,273210,272065,277350,293750,288744,284056,258118
394810,348,"Lumberton, NC",msa,North Carolina,86844,100083,100583,99045,93747,93580,96805,95002,93489,88667,80302,76486,82849,91994,99915,110158,107823,119076,104342,104523,100691,95017,94659,97673,101711,106455,99662,112467,113109,116910,115329,123244,131508,136299,128955,117993,120633,120970,132308,122358,133500,119819,131693,133273,142144,135075,126084,133320,137335,143031,130210,126336,124743,135774,121507
394635,350,"Goldsboro, NC",msa,New York,151358,148725,149117,158807,160687,149780,140988,142753,150726,153108,153335,153520,150359,147211,155118,161057,171127,159378,157686,152735,160355,162834,161048,161104,160595,164104,161600,163783,170452,182098,186240,179094,176787,177315,184178,189993,191100,192637,192845,194352,187086,182439,182642,190792,201664,206550,216926,213755,216501,212458,218714,214740,214397,200843,204467
395213,351,"Watertown, NY",msa,Wisconsin,148790,149588,152507,144618,144469,141883,160540,162911,165073,155070,156640,159184,162071,158108,162985,162558,164982,161147,156056,155389,154428,160006,161078,161599,163289,165391,168679,167823,169966,170543,167211,170998,170585,176671,168345,171880,175799,186265,183341,183168,182181,183201,181886,181282,180151,181276,188183,197580,203464,199622,195399,185556,181888,180528,190212
395089,352,"Sheboygan, WI",msa,Ohio,157376,154765,155255,156833,164357,167017,169230,164706,159373,160431,158862,163087,165138,166818,167166,160578,160206,167687,173526,170146,166488,163571,176692,178208,175592,175130,177741,182281,181464,170247,168942,171763,182428,184058,186446,183324,185787,184698,189128,194033,193434,198042,198907,195647,193258,195648,209574,221642,229973,227299,214011,212374,211918,215414,205546
395217,353,"Weirton, WV",msa,Montana,86606,84884,93454,94850,98045,87920,89980,85711,87258,83915,87066,91042,95545,96393,96765,96655,95988,97322,94798,91567,94154,95836,95096,100152,105948,114552,111422,112278,117268,117344,118309,113469,114527,113052,116479,117073,117130,120144,121005,120059,119559,122815,131572,128621,126920,129692,125085,124143,117989,126263,125532,126132,118029,117234,114475
394867,354,"Missoula, MT",msa,Alabama,289234,291668,290393,290615,298535,303626,313975,305591,299272,295544,303956,313945,316964,323448,324888,333615,326913,331188,329119,336654,332451,325625,322339,334585,354627,365208,374158,380953,405690,423736,443280,432926,429821,427054,451762,465455,475266,472294,467467,471987,468835,482518,486545,509778,526618,545435,563706,555409,547870,527159,535484,525115,516319,517091,523787
395237,355,"Wooster, OH",msa,Pennsylvania,139118,136263,138568,144006,145411,147727,146609,146261,145920,147022,153336,150384,153519,150852,153872,152756,152694,153676,156627,156100,156868,152355,153383,155366,163661,171169,177119,181416,176694,172085,166618,169651,172818,179297,182352,181700,178571,179826,,,,,294160,300262,319839,341224,355662,352295,356504,350584,373833,371692,381909,306061,247335
394333,357,"Anniston, AL",msa,Georgia,113077,103792,109187,112299,122438,128302,120106,107907,102736,104305,115819,114190,115934,99320,103977,110077,110628,107088,105067,111404,118863,123155,118941,111310,113820,121754,128750,131913,131455,132047,130874,131662,132782,136260,141596,145845,153323,152811,157807,159316,162176,156658,157828,157475,163659,167239,166312,162651,157133,159330,158774,157271,146377,138815,145596
395225,359,"Williamsport, PA",msa,Idaho,153407,153521,149650,144433,140505,147910,147205,150187,146523,149708,142203,145918,148684,155194,151993,152294,153358,151527,146039,143868,146362,150191,157324,159573,160048,151187,152752,154171,158463,161176,164146,168029,164421,165498,164485,171093,173735,175000,171853,174033,175183,174445,175134,175135,175632,172428,169238,175589,176466,183861,185094,193648,184289,182586,175118
394423,360,"Brunswick, GA",msa,Maryland,195619,212464,211629,212544,204259,211068,216193,209734,207586,205073,207393,195232,197047,214101,232617,236492,236084,244934,250341,249336,231857,223382,221316,233274,246546,260115,281565,289894,289471,273158,261011,259399,265192,272858,272008,266019,263033,257360,271116,275841,300319,290777,298207,289820,296285,299816,308781,308254,301573,284976,305652,294010,317816,297559,305935
395173,361,"Twin Falls, ID",msa,Tennessee,185111,182737,190001,197422,202127,194152,195969,192822,195760,196735,204028,215018,211280,213150,210108,212692,214228,215501,216796,218595,219681,223136,222567,229562,231357,241830,242443,249432,255543,263661,268738,270366,276215,288096,290384,294690,300051,311019,318746,318437,326357,321537,331694,325875,343475,343442,353914,348343,346970,344671,332336,318874,301807,310597,312012
753872,361,"California, MD",msa,Indiana,270790,271439,275275,274049,269962,267477,272636,278832,280109,280723,276971,283161,285578,287160,286804,283817,282164,282746,293713,301449,304219,300926,302651,304407,301604,302635,307262,321279,326533,327359,319112,314033,316029,324153,328718,330946,330909,335505,339855,344858,347119,342772,343356,344071,349360,354116,362062,363847,367640,368171,365583,357589,351591,349024,361167
394495,363,"Cookeville, TN",msa,Indiana,144601,149401,145121,142093,138842,151395,148779,149370,144732,148260,150756,155746,153917,159548,158821,162972,160950,157079,155049,157779,167128,176738,179514,177233,178496,180957,185919,190947,193570,193336,193931,194698,200521,204565,210232,220778,223339,231435,242842,250404,247175,242899,245309,258478,259743,263614,268474,265271,266473,254815,255998,253953,249386,250892,243608
394893,364,"Muncie, IN",msa,Oregon,95221,101625,97076,99303,91204,94934,100245,108471,104300,100913,97189,102380,101345,101083,106473,113622,116594,110795,110323,118302,123537,123342,116983,113766,111042,110686,114006,115903,118485,120314,123393,117911,116649,112417,123407,123729,127000,122949,127997,129485,127696,125743,118418,124340,123894,133985,133507,132623,131796,133830,137124,136549,133737,133065,142877
394857,365,"Michigan City, IN",msa,Maine,133591,130700,129970,141617,133871,131475,131037,150352,165545,164533,160076,151868,151241,142247,143269,147193,146666,141243,138455,144860,145533,149092,151366,157855,160252,165865,165664,166678,165606,165710,167868,171258,168663,166870,163359,162323,162008,159347,164520,164233,168603,168841,174702,192033,199495,194974,182563,183466,193169,198450,202183,196203,190464,187142,184275
395039,366,"Roseburg, OR",msa,Washington,215938,203804,203494,207874,217628,229485,229795,223542,212758,213784,225896,232473,236853,238854,239697,238591,239047,239834,243666,242398,238265,229848,229848,229709,240777,243164,255862,259527,266142,281673,276568,284921,271541,278907,272575,277634,286507,293156,298896,303285,309787,299030,305512,311415,331319,340375,343717,340511,328472,319001,323972,320427,324362,303939,304069
394788,367,"Lewiston, ME",msa,Illinois,166553,164554,162039,160190,161675,167936,170437,171523,163358,158852,161958,169300,176901,178166,175977,175993,172780,178404,178202,183877,186275,189907,188488,193956,202850,207967,207602,205181,208806,207654,206888,212371,220074,226244,228435,233551,236994,241205,237558,242000,246393,251472,250641,252552,255651,260930,268852,273520,276792,267381,261225,262005,275966,293775,296823
394804,368,"Longview, WA",msa,Arizona,242199,244160,244051,248432,252614,247903,254479,252403,264103,260205,261206,257612,263877,270239,277108,275031,275056,280162,280285,287512,290309,291415,283667,285603,296764,304166,306268,314459,318669,320029,310354,318243,331591,342754,351614,350517,354533,353140,352599,355700,358399,361045,364325,360766,363902,367317,368768,362770,351721,354873,363479,361258,356953,356041,368359
394734,370,"Kankakee, IL",msa,Kentucky,139915,144003,146342,149842,147997,149614,143105,138916,135148,139523,146637,147675,152518,151729,147993,151357,152573,156978,150030,149751,147876,149438,144947,149625,150848,159085,159480,162873,165806,175282,185017,185544,181268,166666,163052,160559,165669,164670,164070,166597,171186,179120,179607,182354,180049,188831,187853,186107,177124,168756,170836,163026,166917,165207,161207
395095,372,"Show Low, AZ",msa,Tennessee,197755,192097,193267,198503,203183,210558,221890,227381,225687,221719,222193,229579,233349,231507,223193,225313,223041,218519,220624,224221,244710,237530,240064,237672,264400,270244,285580,277725,288078,280991,288029,286996,292905,299369,310059,320406,323279,327663,321945,331403,335326,354453,338665,338745,327046,348815,360792,380493,386167,378097,366688,354767,341662,343730,344222
395023,373,"Richmond, KY",msa,Wisconsin,152190,153472,154676,157718,164747,168342,164404,160510,158841,162258,161888,165241,168402,169656,166828,165541,169960,177942,182811,183987,181734,183433,182194,184654,186267,196039,198434,201092,197402,203906,204631,205438,198259,201824,202693,210643,213276,217687,211191,212980,214049,225807,233199,233794,236732,226746,228407,229497,236436,243987,238869,238152,232281,233700,240597
395168,374,"Tullahoma, TN",msa,New York,152792,148224,146521,146704,152684,155320,150630,150053,144130,150329,156338,160581,160944,156322,161037,161972,161577,164154,162247,165872,165869,169208,176036,183065,189447,191212,190109,191260,196208,197583,194757,189276,189811,196064,205320,211739,215009,220349,225932,231355,233480,232196,237199,237115,243324,247784,255263,252172,249476,242616,249001,251766,250849,237321,232284
395222,375,"Whitewater, WI",msa,Minnesota,201552,201410,208389,205656,201261,191849,185713,193924,199458,215285,218835,222802,222907,222178,228688,216945,216995,215218,227033,239089,234681,233277,222257,224588,231460,238621,241054,243040,238903,244520,243353,249722,250787,260937,272695,271949,271533,268913,275539,267862,272456,277197,268185,266735,262624,288398,282117,296781,293805,298315,286310,292995,294382,302159,289964
394709,376,"Ithaca, NY",msa,Illinois,224870,208921,219360,208580,223803,209336,215606,226646,233055,229664,219725,220117,220402,222920,233740,230880,221852,227268,232301,238681,226183,235514,231176,238826,241578,261181,273767,271458,255461,234342,217655,222543,234105,248634,256536,283201,294442,314347,297104,300214,280734,280002,273269,274494,288974,327209,349720,349686,326868,322261,317519,317258,308157,298378,286883
394637,377,"Grand Forks, ND",msa,Georgia,209791,213049,212319,218539,214301,216742,196843,197155,196457,207495,211179,212920,210618,209705,206791,209569,211968,211147,208398,209049,208552,210300,207634,204513,206687,207348,213069,213411,221885,217014,211076,204064,209457,214658,217799,214323,219809,219400,216510,212939,212139,216568,221831,229576,241535,242314,246042,235839,232550,217206,214772,206621,219106,211193,211920
